"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","response","stimulus","timeout","failed_images","failed_audio","failed_video","trial_phase","repeated","correct","choice_images","correct_image","choice","slider_start"
"","null","html-keyboard-response","20","2.0.0","943080","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","21","2.0.0","945097","p3duj2aujg2","manatee","null","stimuli\EXEMPLAR\USED\Ehoe2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","22","2.0.0","945600","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","23","2.0.0","947614","p3duj2aujg2","manatee","null","stimuli\STATE\USED\Sbriefcasemetal1.JPG","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","24","2.0.0","948129","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","728","image-keyboard-response","25","2.0.0","950139","p3duj2aujg2","manatee"," ","stimuli\EXEMPLAR\USED\Ebracelet1.jpg","","","","","Memory","true","true","","","",""
"","null","html-keyboard-response","26","2.0.0","950648","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: green;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","27","2.0.0","952654","p3duj2aujg2","manatee","null","stimuli\STATE\USED\Sbelt1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","28","2.0.0","953166","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","29","2.0.0","955174","p3duj2aujg2","manatee","null","stimuli\STATE\USED\Schinesefoodbox2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","30","2.0.0","955682","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","31","2.0.0","957694","p3duj2aujg2","manatee","null","stimuli\EXEMPLAR\USED\Ecalculator1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","32","2.0.0","958202","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","33","2.0.0","960212","p3duj2aujg2","manatee","null","stimuli\EXEMPLAR\USED\Estapler2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","34","2.0.0","960715","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","35","2.0.0","962732","p3duj2aujg2","manatee","null","stimuli\EXEMPLAR\USED\Emitt1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","36","2.0.0","963248","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","37","2.0.0","965252","p3duj2aujg2","manatee","null","stimuli\STATE\USED\Sdie1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","38","2.0.0","965758","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","39","2.0.0","967766","p3duj2aujg2","manatee","null","stimuli\EXEMPLAR\USED\Etrain2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","40","2.0.0","968267","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","41","2.0.0","970275","p3duj2aujg2","manatee","null","stimuli\EXEMPLAR\USED\Etoyplane1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","42","2.0.0","970782","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","43","2.0.0","972784","p3duj2aujg2","manatee","null","stimuli\STATE\USED\Sskull2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","44","2.0.0","973292","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","45","2.0.0","975305","p3duj2aujg2","manatee","null","stimuli\EXEMPLAR\USED\Epiano2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","46","2.0.0","975815","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","665","image-keyboard-response","47","2.0.0","977824","p3duj2aujg2","manatee"," ","stimuli\EXEMPLAR\USED\Etrain2.jpg","","","","","Memory","true","true","","","",""
"","null","html-keyboard-response","48","2.0.0","978327","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: green;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","49","2.0.0","980331","p3duj2aujg2","manatee","null","stimuli\STATE\USED\Sjuiceglass1.JPG","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","50","2.0.0","980839","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","51","2.0.0","982845","p3duj2aujg2","manatee","null","stimuli\EXEMPLAR\USED\Ebread2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","52","2.0.0","983352","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","53","2.0.0","985363","p3duj2aujg2","manatee","null","stimuli\STATE\USED\Sdresser1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","54","2.0.0","985876","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","55","2.0.0","987883","p3duj2aujg2","manatee","null","stimuli\STATE\USED\Sbrie1.JPG","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","56","2.0.0","988395","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","57","2.0.0","990409","p3duj2aujg2","manatee","null","stimuli\EXEMPLAR\USED\Emuffin2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","58","2.0.0","990918","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","59","2.0.0","992929","p3duj2aujg2","manatee","null","stimuli\EXEMPLAR\USED\Epeppers2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","60","2.0.0","993438","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","61","2.0.0","995442","p3duj2aujg2","manatee","null","stimuli\STATE\USED\Sphone2.JPG","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","62","2.0.0","995954","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","63","2.0.0","997965","p3duj2aujg2","manatee","null","stimuli\EXEMPLAR\USED\Ebonzai2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","64","2.0.0","998471","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","65","2.0.0","1000489","p3duj2aujg2","manatee","null","stimuli\EXEMPLAR\USED\Escroll1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","66","2.0.0","1000995","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","703","image-keyboard-response","67","2.0.0","1003006","p3duj2aujg2","manatee"," ","stimuli\EXEMPLAR\USED\Epeppers2.jpg","","","","","Memory","true","true","","","",""
"","null","html-keyboard-response","68","2.0.0","1003523","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: green;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","69","2.0.0","1005540","p3duj2aujg2","manatee","null","stimuli\EXEMPLAR\USED\Eholepunch2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","70","2.0.0","1006041","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","71","2.0.0","1008047","p3duj2aujg2","manatee","null","stimuli\STATE\USED\Sdryer1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","72","2.0.0","1008551","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","73","2.0.0","1010553","p3duj2aujg2","manatee","null","stimuli\EXEMPLAR\USED\Echocolatebar2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","74","2.0.0","1011063","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","75","2.0.0","1013080","p3duj2aujg2","manatee","null","stimuli\STATE\USED\Ssweater2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","76","2.0.0","1013585","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","77","2.0.0","1015588","p3duj2aujg2","manatee","null","stimuli\STATE\USED\Sscissors2.JPG","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","78","2.0.0","1016105","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","79","2.0.0","1018118","p3duj2aujg2","manatee","null","stimuli\STATE\USED\Spadlock2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","80","2.0.0","1018626","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","81","2.0.0","1020634","p3duj2aujg2","manatee","null","stimuli\STATE\USED\Sapplesgreenbasket2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","82","2.0.0","1021145","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","83","2.0.0","1023154","p3duj2aujg2","manatee","null","stimuli\EXEMPLAR\USED\Elog1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","84","2.0.0","1023660","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","785","image-keyboard-response","85","2.0.0","1025675","p3duj2aujg2","manatee"," ","stimuli\STATE\USED\Sscissors2.JPG","","","","","Memory","true","true","","","",""
"","null","html-keyboard-response","86","2.0.0","1026188","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: green;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","87","2.0.0","1028195","p3duj2aujg2","manatee","null","stimuli\STATE\USED\Sscales2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","88","2.0.0","1028704","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","89","2.0.0","1030719","p3duj2aujg2","manatee","null","stimuli\STATE\USED\Snapkins2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","90","2.0.0","1031223","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","91","2.0.0","1033238","p3duj2aujg2","manatee","null","stimuli\EXEMPLAR\USED\Epliers2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","92","2.0.0","1033747","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","93","2.0.0","1035758","p3duj2aujg2","manatee","null","stimuli\STATE\USED\Sgiftbag2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","94","2.0.0","1036265","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","95","2.0.0","1038269","p3duj2aujg2","manatee","null","stimuli\STATE\USED\Sumbrella1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","96","2.0.0","1038778","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","97","2.0.0","1040783","p3duj2aujg2","manatee","null","stimuli\STATE\USED\Spestle1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","98","2.0.0","1041290","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","99","2.0.0","1043295","p3duj2aujg2","manatee","null","stimuli\EXEMPLAR\USED\Eballoon2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","100","2.0.0","1043811","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","101","2.0.0","1045815","p3duj2aujg2","manatee","null","stimuli\STATE\USED\Scateringtray1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","102","2.0.0","1046327","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","103","2.0.0","1048344","p3duj2aujg2","manatee","null","stimuli\STATE\USED\Shandshake1.JPG","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","104","2.0.0","1048847","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","105","2.0.0","1050864","p3duj2aujg2","manatee","null","stimuli\EXEMPLAR\USED\Ebell2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","106","2.0.0","1051370","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","1754","html-button-response","107","2.0.0","1053125","p3duj2aujg2","manatee","0","Are you still there?","","","","","Attention Check","","","","","",""
"","1005","image-keyboard-response","108","2.0.0","1055135","p3duj2aujg2","manatee"," ","stimuli\EXEMPLAR\USED\Eballoon2.jpg","","","","","Memory","true","true","","","",""
"","null","html-keyboard-response","109","2.0.0","1055649","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: green;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","110","2.0.0","1057655","p3duj2aujg2","manatee","null","stimuli\EXEMPLAR\USED\Ehorn1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","111","2.0.0","1058163","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","112","2.0.0","1060177","p3duj2aujg2","manatee","null","stimuli\EXEMPLAR\USED\Ebunny1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","113","2.0.0","1060690","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","114","2.0.0","1062700","p3duj2aujg2","manatee","null","stimuli\STATE\USED\Sapplesredbasket1.JPG","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","115","2.0.0","1063209","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","116","2.0.0","1065225","p3duj2aujg2","manatee","null","stimuli\EXEMPLAR\USED\Elei2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","117","2.0.0","1065730","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","118","2.0.0","1067743","p3duj2aujg2","manatee","null","stimuli\STATE\USED\Sstoplight1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","119","2.0.0","1068254","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","797","image-keyboard-response","120","2.0.0","1070257","p3duj2aujg2","manatee"," ","stimuli\EXEMPLAR\USED\Ebunny1.jpg","","","","","Memory","true","true","","","",""
"","null","html-keyboard-response","121","2.0.0","1070770","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: green;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","122","2.0.0","1072781","p3duj2aujg2","manatee","null","stimuli\EXEMPLAR\USED\Edispenser2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","123","2.0.0","1073289","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","124","2.0.0","1075304","p3duj2aujg2","manatee","null","stimuli\EXEMPLAR\USED\Ecamera1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","125","2.0.0","1075811","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","126","2.0.0","1077827","p3duj2aujg2","manatee","null","stimuli\EXEMPLAR\USED\Egame1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","127","2.0.0","1078344","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","128","2.0.0","1080352","p3duj2aujg2","manatee","null","stimuli\EXEMPLAR\USED\Echopsticks1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","129","2.0.0","1080860","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","130","2.0.0","1082868","p3duj2aujg2","manatee","null","stimuli\STATE\USED\Sdonut1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","131","2.0.0","1083377","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","132","2.0.0","1085392","p3duj2aujg2","manatee","null","stimuli\STATE\USED\Sscanner2.JPG","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","133","2.0.0","1085910","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","134","2.0.0","1087921","p3duj2aujg2","manatee","null","stimuli\STATE\USED\Saccordionsmall2.JPG","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","135","2.0.0","1088427","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","136","2.0.0","1090431","p3duj2aujg2","manatee","null","stimuli\STATE\USED\Speppers2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","137","2.0.0","1090938","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","641","image-keyboard-response","138","2.0.0","1092955","p3duj2aujg2","manatee"," ","stimuli\STATE\USED\Sdonut1.jpg","","","","","Memory","true","true","","","",""
"","null","html-keyboard-response","139","2.0.0","1093457","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: green;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","140","2.0.0","1095461","p3duj2aujg2","manatee","null","stimuli\EXEMPLAR\USED\Eladder1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","141","2.0.0","1095974","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","142","2.0.0","1097987","p3duj2aujg2","manatee","null","stimuli\STATE\USED\Stiger1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","143","2.0.0","1098503","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","144","2.0.0","1100517","p3duj2aujg2","manatee","null","stimuli\EXEMPLAR\USED\Efolder1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","145","2.0.0","1101021","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","146","2.0.0","1103024","p3duj2aujg2","manatee","null","stimuli\EXEMPLAR\USED\Eicecream1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","147","2.0.0","1103532","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","884","image-keyboard-response","148","2.0.0","1105537","p3duj2aujg2","manatee"," ","stimuli\EXEMPLAR\USED\Eladder1.jpg","","","","","Memory","true","true","","","",""
"","null","html-keyboard-response","149","2.0.0","1106047","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: green;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","150","2.0.0","1108057","p3duj2aujg2","manatee","null","stimuli\EXEMPLAR\USED\Eswimsuit2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","151","2.0.0","1108559","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","152","2.0.0","1110576","p3duj2aujg2","manatee","null","stimuli\STATE\USED\Sbabytoy1.JPG","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","153","2.0.0","1111084","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","154","2.0.0","1113091","p3duj2aujg2","manatee","null","stimuli\STATE\USED\Shandmirror1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","155","2.0.0","1113597","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","156","2.0.0","1115609","p3duj2aujg2","manatee","null","stimuli\EXEMPLAR\USED\Esuitcase1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","157","2.0.0","1116123","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","158","2.0.0","1118139","p3duj2aujg2","manatee","null","stimuli\STATE\USED\Shandsign1.JPG","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","159","2.0.0","1118652","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","160","2.0.0","1120657","p3duj2aujg2","manatee","null","stimuli\EXEMPLAR\USED\Eguitar2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","161","2.0.0","1121160","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","162","2.0.0","1123173","p3duj2aujg2","manatee","null","stimuli\STATE\USED\Sbreadslice2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","163","2.0.0","1123679","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","164","2.0.0","1125684","p3duj2aujg2","manatee","null","stimuli\STATE\USED\Smetronome2.JPG","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","165","2.0.0","1126189","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","166","2.0.0","1128192","p3duj2aujg2","manatee","null","stimuli\STATE\USED\Sseats2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","167","2.0.0","1128703","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","168","2.0.0","1130717","p3duj2aujg2","manatee","null","stimuli\STATE\USED\Srainbowslice2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","169","2.0.0","1131220","p3duj2aujg2","manatee","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","170","2.0.0","1133229","p3duj2aujg2","manatee","null","stimuli\STATE\USED\Seggplant1.jpg","","","","","Memory","false","null","","","",""
