"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","response","stimulus","timeout","failed_images","failed_audio","failed_video","trial_phase","repeated","correct","choice_images","correct_image","choice","slider_start"
"","null","image-keyboard-response","23","2.0.0","122223","prsues5texd","cheetah","null","stimuli\EXEMPLAR\USED\Ecamera1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","24","2.0.0","122725","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","25","2.0.0","124728","prsues5texd","cheetah","null","stimuli\STATE\USED\Scoffeemaker2.JPG","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","26","2.0.0","125231","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","27","2.0.0","127235","prsues5texd","cheetah","null","stimuli\STATE\USED\Shandsign2.JPG","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","28","2.0.0","127737","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","29","2.0.0","129741","prsues5texd","cheetah","null","stimuli\STATE\USED\Schinesefoodbox1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","30","2.0.0","130243","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","31","2.0.0","132247","prsues5texd","cheetah","null","stimuli\STATE\USED\Saccordion1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","32","2.0.0","132748","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","33","2.0.0","134752","prsues5texd","cheetah","null","stimuli\EXEMPLAR\USED\Enozzle1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","34","2.0.0","135255","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","35","2.0.0","137258","prsues5texd","cheetah","null","stimuli\EXEMPLAR\USED\Ewineglass2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","36","2.0.0","137761","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","37","2.0.0","139763","prsues5texd","cheetah","null","stimuli\STATE\USED\Sdishwasher2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","38","2.0.0","140266","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","39","2.0.0","142269","prsues5texd","cheetah","null","stimuli\STATE\USED\Sbrie1.JPG","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","40","2.0.0","142772","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","41","2.0.0","144775","prsues5texd","cheetah","null","stimuli\STATE\USED\Sredcabbage2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","42","2.0.0","145278","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","43","2.0.0","147282","prsues5texd","cheetah","null","stimuli\EXEMPLAR\USED\Etrophy1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","44","2.0.0","147785","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","751","image-keyboard-response","45","2.0.0","149788","prsues5texd","cheetah"," ","stimuli\STATE\USED\Sdishwasher2.jpg","","","","","Memory","true","true","","","",""
"","null","html-keyboard-response","46","2.0.0","150291","prsues5texd","cheetah","null","<div style=""font-size:60px; color: green;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","47","2.0.0","152294","prsues5texd","cheetah","null","stimuli\EXEMPLAR\USED\Eremote1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","48","2.0.0","152797","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","49","2.0.0","154801","prsues5texd","cheetah","null","stimuli\STATE\USED\Shandshake2.JPG","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","50","2.0.0","155304","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","51","2.0.0","157307","prsues5texd","cheetah","null","stimuli\EXEMPLAR\USED\Ehoe2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","52","2.0.0","157810","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","53","2.0.0","159814","prsues5texd","cheetah","null","stimuli\STATE\USED\Sbriefcasemetal1.JPG","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","54","2.0.0","160316","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","55","2.0.0","162320","prsues5texd","cheetah","null","stimuli\EXEMPLAR\USED\Emicroscope2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","56","2.0.0","162823","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","57","2.0.0","164828","prsues5texd","cheetah","null","stimuli\EXEMPLAR\USED\Etractor2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","58","2.0.0","165330","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","59","2.0.0","167333","prsues5texd","cheetah","null","stimuli\EXEMPLAR\USED\Echopsticks2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","60","2.0.0","167836","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","61","2.0.0","169840","prsues5texd","cheetah","null","stimuli\STATE\USED\Slockbox1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","62","2.0.0","170342","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","63","2.0.0","172346","prsues5texd","cheetah","null","stimuli\EXEMPLAR\USED\Ebicycle1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","64","2.0.0","172848","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","65","2.0.0","174850","prsues5texd","cheetah","null","stimuli\STATE\USED\Sseatbelt2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","66","2.0.0","175352","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","67","2.0.0","177362","prsues5texd","cheetah","null","stimuli\STATE\USED\Sdonut1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","68","2.0.0","177863","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","69","2.0.0","179867","prsues5texd","cheetah","null","stimuli\EXEMPLAR\USED\Efolder2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","70","2.0.0","180369","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","71","2.0.0","182373","prsues5texd","cheetah","null","stimuli\EXEMPLAR\USED\Escroll2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","72","2.0.0","182874","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","73","2.0.0","184878","prsues5texd","cheetah","null","stimuli\STATE\USED\Sbreadslice2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","74","2.0.0","185381","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","731","image-keyboard-response","75","2.0.0","187384","prsues5texd","cheetah"," ","stimuli\STATE\USED\Sdonut1.jpg","","","","","Memory","true","true","","","",""
"","null","html-keyboard-response","76","2.0.0","187886","prsues5texd","cheetah","null","<div style=""font-size:60px; color: green;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","77","2.0.0","189889","prsues5texd","cheetah","null","stimuli\STATE\USED\Sgrinder2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","78","2.0.0","190391","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","79","2.0.0","192395","prsues5texd","cheetah","null","stimuli\EXEMPLAR\USED\Econe1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","80","2.0.0","192897","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","81","2.0.0","194900","prsues5texd","cheetah","null","stimuli\STATE\USED\Swaffleiron1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","82","2.0.0","195402","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","83","2.0.0","197405","prsues5texd","cheetah","null","stimuli\STATE\USED\Smedicaltape1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","84","2.0.0","197908","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","880","image-keyboard-response","85","2.0.0","199910","prsues5texd","cheetah"," ","stimuli\STATE\USED\Sgrinder2.jpg","","","","","Memory","true","true","","","",""
"","null","html-keyboard-response","86","2.0.0","200413","prsues5texd","cheetah","null","<div style=""font-size:60px; color: green;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","87","2.0.0","202417","prsues5texd","cheetah","null","stimuli\EXEMPLAR\USED\Epotatochips1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","88","2.0.0","202920","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","89","2.0.0","204922","prsues5texd","cheetah","null","stimuli\EXEMPLAR\USED\Eladder1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","90","2.0.0","205425","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","91","2.0.0","207429","prsues5texd","cheetah","null","stimuli\STATE\USED\Sbarnmailbox1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","92","2.0.0","207931","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","93","2.0.0","209934","prsues5texd","cheetah","null","stimuli\STATE\USED\Saccordionsmall1.JPG","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","94","2.0.0","210438","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","741","image-keyboard-response","95","2.0.0","212442","prsues5texd","cheetah"," ","stimuli\EXEMPLAR\USED\Epotatochips1.jpg","","","","","Memory","true","true","","","",""
"","null","html-keyboard-response","96","2.0.0","212945","prsues5texd","cheetah","null","<div style=""font-size:60px; color: green;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","97","2.0.0","214948","prsues5texd","cheetah","null","stimuli\EXEMPLAR\USED\Etrowel1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","98","2.0.0","215451","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","99","2.0.0","217454","prsues5texd","cheetah","null","stimuli\EXEMPLAR\USED\Ehanger2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","100","2.0.0","217957","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","101","2.0.0","219961","prsues5texd","cheetah","null","stimuli\EXEMPLAR\USED\Ewheelchair1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","102","2.0.0","220463","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","103","2.0.0","222467","prsues5texd","cheetah","null","stimuli\EXEMPLAR\USED\Echocolatebar2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","104","2.0.0","222970","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","810","image-keyboard-response","105","2.0.0","224980","prsues5texd","cheetah"," ","stimuli\EXEMPLAR\USED\Etrowel1.jpg","","","","","Memory","true","true","","","",""
"","null","html-keyboard-response","106","2.0.0","225482","prsues5texd","cheetah","null","<div style=""font-size:60px; color: green;"">+</div>","","","","","","","","","","",""
"","2097","html-button-response","107","2.0.0","227581","prsues5texd","cheetah","0","Are you still there?","","","","","Attention Check","","","","","",""
"","null","image-keyboard-response","108","2.0.0","229584","prsues5texd","cheetah","null","stimuli\EXEMPLAR\USED\Earch1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","109","2.0.0","230086","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","110","2.0.0","232089","prsues5texd","cheetah","null","stimuli\STATE\USED\Speppers2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","111","2.0.0","232592","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","112","2.0.0","234594","prsues5texd","cheetah","null","stimuli\STATE\USED\Sjuiceglass2.JPG","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","113","2.0.0","235097","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","984","image-keyboard-response","114","2.0.0","237100","prsues5texd","cheetah"," ","stimuli\STATE\USED\Sbook1.JPG","","","","","Memory","false","false","","","",""
"","null","html-keyboard-response","115","2.0.0","237602","prsues5texd","cheetah","null","<div style=""font-size:60px; color: red;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","116","2.0.0","239605","prsues5texd","cheetah","null","stimuli\STATE\USED\Sbrushes1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","117","2.0.0","240108","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","118","2.0.0","242112","prsues5texd","cheetah","null","stimuli\STATE\USED\Sdie1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","119","2.0.0","242614","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","120","2.0.0","244617","prsues5texd","cheetah","null","stimuli\EXEMPLAR\USED\Elog1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","121","2.0.0","245120","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","122","2.0.0","247124","prsues5texd","cheetah","null","stimuli\STATE\USED\Sdrum1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","123","2.0.0","247627","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","124","2.0.0","249630","prsues5texd","cheetah","null","stimuli\EXEMPLAR\USED\Eplate2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","125","2.0.0","250132","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","781","image-keyboard-response","126","2.0.0","252135","prsues5texd","cheetah"," ","stimuli\STATE\USED\Sdie1.jpg","","","","","Memory","true","true","","","",""
"","null","html-keyboard-response","127","2.0.0","252638","prsues5texd","cheetah","null","<div style=""font-size:60px; color: green;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","128","2.0.0","254642","prsues5texd","cheetah","null","stimuli\EXEMPLAR\USED\Eicecream2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","129","2.0.0","255145","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","130","2.0.0","257149","prsues5texd","cheetah","null","stimuli\EXEMPLAR\USED\Eelectricbass2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","131","2.0.0","257651","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","132","2.0.0","259655","prsues5texd","cheetah","null","stimuli\STATE\USED\Spadlock1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","133","2.0.0","260157","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","134","2.0.0","262161","prsues5texd","cheetah","null","stimuli\EXEMPLAR\USED\Egame2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","135","2.0.0","262664","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","712","image-keyboard-response","136","2.0.0","264673","prsues5texd","cheetah"," ","stimuli\EXEMPLAR\USED\Eicecream2.jpg","","","","","Memory","true","true","","","",""
"","null","html-keyboard-response","137","2.0.0","265175","prsues5texd","cheetah","null","<div style=""font-size:60px; color: green;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","138","2.0.0","267178","prsues5texd","cheetah","null","stimuli\STATE\USED\Sapplesgreenbasket2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","139","2.0.0","267681","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","140","2.0.0","269684","prsues5texd","cheetah","null","stimuli\EXEMPLAR\USED\Eguitar2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","141","2.0.0","270186","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","142","2.0.0","272190","prsues5texd","cheetah","null","stimuli\EXEMPLAR\USED\Esunglasses2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","143","2.0.0","272692","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","144","2.0.0","274695","prsues5texd","cheetah","null","stimuli\STATE\USED\Snapkins1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","145","2.0.0","275198","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","146","2.0.0","277202","prsues5texd","cheetah","null","stimuli\EXEMPLAR\USED\Estapler1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","147","2.0.0","277705","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","827","image-keyboard-response","148","2.0.0","279708","prsues5texd","cheetah"," ","stimuli\EXEMPLAR\USED\Eguitar2.jpg","","","","","Memory","true","true","","","",""
"","null","html-keyboard-response","149","2.0.0","280210","prsues5texd","cheetah","null","<div style=""font-size:60px; color: green;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","150","2.0.0","282214","prsues5texd","cheetah","null","stimuli\STATE\USED\Spatiotable2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","151","2.0.0","282716","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","152","2.0.0","284720","prsues5texd","cheetah","null","stimuli\EXEMPLAR\USED\Espraybottle1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","153","2.0.0","285222","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","154","2.0.0","287225","prsues5texd","cheetah","null","stimuli\EXEMPLAR\USED\Emuffin1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","155","2.0.0","287728","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","156","2.0.0","289730","prsues5texd","cheetah","null","stimuli\STATE\USED\Sapple1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","157","2.0.0","290233","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","158","2.0.0","292236","prsues5texd","cheetah","null","stimuli\EXEMPLAR\USED\Epliers1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","159","2.0.0","292740","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","1034","image-keyboard-response","160","2.0.0","294744","prsues5texd","cheetah"," ","stimuli\EXEMPLAR\USED\Espraybottle1.jpg","","","","","Memory","true","true","","","",""
"","null","html-keyboard-response","161","2.0.0","295246","prsues5texd","cheetah","null","<div style=""font-size:60px; color: green;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","162","2.0.0","297249","prsues5texd","cheetah","null","stimuli\EXEMPLAR\USED\Ebread2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","163","2.0.0","297753","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","164","2.0.0","299756","prsues5texd","cheetah","null","stimuli\EXEMPLAR\USED\Ebell2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","165","2.0.0","300259","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","166","2.0.0","302262","prsues5texd","cheetah","null","stimuli\EXEMPLAR\USED\Edispenser2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","167","2.0.0","302765","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","168","2.0.0","304768","prsues5texd","cheetah","null","stimuli\EXEMPLAR\USED\Eremover1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","169","2.0.0","305271","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","170","2.0.0","307274","prsues5texd","cheetah","null","stimuli\STATE\USED\Sgiftbag2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","171","2.0.0","307776","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","172","2.0.0","309780","prsues5texd","cheetah","null","stimuli\EXEMPLAR\USED\Eswimsuit2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","173","2.0.0","310283","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","174","2.0.0","312285","prsues5texd","cheetah","null","stimuli\STATE\USED\Sdresser2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","175","2.0.0","312788","prsues5texd","cheetah","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
